,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Rom,Tomteareal,Bruttoareal,Fellesformue,Formuesverdi,Fellesgjeld,Energimerking,Pris med fellesgjeld,Renovert år,Mobil,Eierskifte-forsikring,Kommunale avg.,Tomt,Festeavgift,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Verditakst,Låneverdi,Lånetakst,Telefon,price,area,price_per_m2,predicted_price,priceyness
485,133072021,STOR OG NY 5 ROMS SELVEIERLEILIGHET-124 KVM BTA - TRAPPEFRI ADKOMST-SEPARAT HYBEL/UTLEIELEILIGHET-10 ÅRS GARANTI NYBYGG,"Peter Møllers vei 41, 0585 Oslo",7490000.0,59.9329,10.7967,https://www.finn.no/realestate/homes/ad.html?finnkode=133072021,205217.0,7695217.0,4241.0,Leilighet,Eier (Selveier),4,110.0,116.0,1,2018,5,7776.0,124.0,,,,C - mørkegrønn,,,480 34 444,,,,,,,,,,,,,,7695217.0,116.0,66338.0775862069,7412981.687216885,0.03736622171224724
486,150923731,"Lekker, solrik 4-roms leilighet fra 2014. 2 plan. 3 s.rom. 2 balkonger. Utsikt. Carport. Elbil lader. Blindvei.","Øverliveien 32 C, 1290 Oslo",4550000.0,59.8334,10.849848,https://www.finn.no/realestate/homes/ad.html?finnkode=150923731,124900.0,4674900.0,1700.0,Leilighet,Eier (Selveier),3,99.0,105.0,1,2014,,1191.0,116.0,,1148950.0,,B - rød,,,,Ja,,,,,,,,,,,,,4674900.0,105.0,44522.857142857145,6835193.860297061,-0.3798770605179449
487,157578253,HYGGELIGE MORTENSRUDVEIEN - 4-R REKKEHUS O/TO PLAN -GARASJE - TRE UTEPLASSER - BARNEV. - GODE SOLFORHOLD - POP.BEL.,"Mortensrudveien 38, 1283 Oslo",4390000.0,59.8482,10.8237,https://www.finn.no/realestate/homes/ad.html?finnkode=157578253,120742.0,4570650.0,3483.0,Rekkehus,Eier (Selveier),3,131.0,131.0,,1995,4,23547.0,141.0,18617.0,1196281.0,59908.0,G - rød,,,,,,,,,,,,,,,,,4570650.0,131.0,34890.45801526718,8200874.178471194,-0.5845853289791112
488,160964625,Pen 4-roms i toppetasje. Garasjeplass med el-bil lader. Bad og kjøkken fra 2015.,"Bertramjordet 21, 1251 Oslo",3290000.0,59.82486,10.784391,https://www.finn.no/realestate/homes/ad.html?finnkode=160964625,15148.0,3360147.0,6327.0,Leilighet,Andel,3,96.0,96.0,3,1987,,28100.0,105.0,13394.0,1000503.0,54999.0,G - mørkegrønn,,,,Ja,,,,,,,,,,,,,3360147.0,96.0,35001.53125,6362458.365544476,-0.6384301151113014
489,160877595,"Klassisk 3-roms selveier med god takhøyde, originale tregulv og peis | Solrik balkong | Nyere kjøkken og bad | Må ses |","Thereses gate 47 B - Perle på Bislett, 0170 Oslo",6700000.0,59.9264,10.7307,https://www.finn.no/realestate/homes/ad.html?finnkode=160877595,177022.0,6884563.0,3195.0,Leilighet,Eier (Selveier),2,79.0,,5,1896,3,786.0,88.0,11824.0,1515302.0,7541.0,G - oransje,,,,,,,,,,,,,,,,,6884563.0,79.0,87146.3670886076,5469513.542122927,0.2300919783427844
490,160767186,Rekkehus over to plan - moderniseringsbehov - garasje - meget barnevennlig og poplært boområde,"Hallagerbakken 32 f, 1256 Oslo",4300000.0,59.8397,10.7909,https://www.finn.no/realestate/homes/ad.html?finnkode=160767186,8719.0,4533719.0,4886.0,Rekkehus,Andel,2,108.0,108.0,,1981,,,120.0,20861.0,1105752.0,225000.0,D - lysegrønn,,,,,,Eiet,,,,,,,,,,,4533719.0,108.0,41978.87962962963,6992772.358547922,-0.433334521446918
491,157399626,"Attraktiv, lys og nyoppført 4-roms hjørneleilighet med trappefri adkomst og markterrasse! Garasjeplass m/heisadkomst","Hans Nordahls gate 38, 0481 Oslo",6800000.0,59.9406,10.7801,https://www.finn.no/realestate/homes/ad.html?finnkode=157399626,185272.0,6985272.0,3638.0,Leilighet,Eier (Selveier),3,86.0,86.0,1,2019,4,,95.0,,,,C - mørkegrønn,,,,,,Eiet,,,,,,,,,,,6985272.0,86.0,81224.09302325582,5837196.704708271,0.17955326725938647
492,154667923,SALG AV KONTRAKT:   FASTPRIS - 3-roms toppleilighet under oppføring med balkonger- Garasjeplass - Overtakelse 30.03.2020,"Sigurd Hoels vei - Tiedemannsfabrikken leil. 218, 0655 Oslo",5250000.0,59.9167,10.8026,https://www.finn.no/realestate/homes/ad.html?finnkode=154667923,,,1526.0,Leilighet,Eier (Selveier),2,54.0,54.0,7,2019,2,2811.0,,,,,,,,,,,,,,,,,,,,,,5250000.0,54.0,97222.22222222222,4156359.3900324143,0.23358853212156028
493,154671210,"Bo midt i by`n! Snerten, smart & delikat 2-r. IN-ordn. Sentralt med hovedstadens puls like ved!","Dronningens gate 24, 0154 Oslo",2390000.0,59.9109,10.7469,https://www.finn.no/realestate/homes/ad.html?finnkode=154671210,1032.0,3395790.0,8891.0,Leilighet,Andel,1,47.0,47.0,4,1860,2,402.0,52.0,111152.0,1114029.0,1004758.0,G - rød,,2005,,,,,,,,,,,,,,,3395790.0,47.0,72250.85106382979,3788676.2274470706,-0.10948024864351247
494,154059084,"Ny & betydelig påkostet selveierleilighet, med 11 m2 balkong - utsikt mot fjord og Ekeberg - Garasjeleie","Operagata 33, 0194 Oslo",6699000.0,59.90683,10.756291,https://www.finn.no/realestate/homes/ad.html?finnkode=154059084,181542.0,6880542.0,2000.0,Leilighet,Eier (Selveier),1,50.0,54.0,7,2019,,4878.0,50.0,,,,,,,,,,,,,,,,,,,,,6880542.0,54.0,127417.44444444444,4156359.3900324143,0.5040578834301392
495,160730821,"3R leilighet, ledig omgående! Bud ønskes! Sentralt - Ingen dok.avgift - Varmtvann og fyring inkl. - Balkong - Parkering.","Ullernchausséen 48B, 0379 Oslo",3250000.0,59.9322,10.669,https://www.finn.no/realestate/homes/ad.html?finnkode=160730821,8219.0,3375219.0,3763.0,Leilighet,Andel,2,41.0,41.0,1,1959,3,5179.0,45.0,,578530.0,117000.0,F - lysegrønn,,,951 46 909,,,,100.0,,,,,,,,,,3375219.0,41.0,82322.41463414633,3473519.2309453473,-0.02870805650212027
499,149398632,Attraktiv leilighet i 4-mannsbolig. Flott utsikt. Peisovn. Egen skjermet og solrik hage.,"Ullevålsalléen 36, 0852 Oslo",8000000.0,59.942104,10.73675,https://www.finn.no/realestate/homes/ad.html?finnkode=149398632,,,3194.0,Leilighet,Andel,2,72.0,72.0,2,1920,,206000.0,79.0,1825.0,1350871.0,33707.0,G - oransje,8033707.0,,,Ja,,,,,,,,,,,,,8000000.0,72.0,111111.11111111111,5101830.379537583,0.44984216838947333
500,158263676,Flott 4-roms endeleilighet med solrik balkong | Nytt bad fra 2019 | V.v. og fyring inkl. | Ingen forkjøpsrett!,"Sletteløkka 41, 0597 Oslo",3300000.0,59.9487,10.8535,https://www.finn.no/realestate/homes/ad.html?finnkode=158263676,1032.0,3568032.0,5356.0,Leilighet,Andel,3,70.0,70.0,2,1960,1,33184.0,76.0,,985684.0,267000.0,G - mørkegrønn,,,917 93 884,,,,400900.0,,,,,,,,,,3568032.0,70.0,50971.885714285716,4996778.047370343,-0.3367791309119479
501,153721132,Stor og lekker leilighet over to plan. Kjøkken fra 2017. Kostnader til renovering av bad dekkes av borettslaget!,"Hallagerbakken 18 A, 1256 Oslo",2990000.0,59.839275,10.79484,https://www.finn.no/realestate/homes/ad.html?finnkode=153721132,15147.0,3306147.0,4953.0,Leilighet,Andel,2,84.0,84.0,1,1982,3,46730.0,92.0,,,301000.0,F - lysegrønn,,,,Ja,,,,,,,,,,,,,3306147.0,84.0,39358.892857142855,5732144.372541029,-0.5503062337432496
502,160013073,Eksklusiv og nyoppusset 5-r selveier  | Innredet m/ 2 leil. (utleiemul.)/hel leil. | Sentralt og godt investeringsobjekt,"Kirkeveien 79A, 0364 Oslo",8500000.0,59.931507,10.722686,https://www.finn.no/realestate/homes/ad.html?finnkode=160013073,226622.0,8726622.0,2756.0,Leilighet,Eier (Selveier),3,102.0,102.0,,1905,5,689.0,112.0,42897.0,,,G - rød,,,,,,,,,,,,,,,,,8726622.0,102.0,85555.11764705883,6677615.362046199,0.26761741130374617
504,141846312,Lys og pen 3-roms hjørneleilighet med stor terrasseplatting (10 kvm) - Nyere bygg fra 2009 - Innflyttingsklar,"Økern Torgvei 9 E, 0580 Oslo",3050000.0,59.9339,10.808,https://www.finn.no/realestate/homes/ad.html?finnkode=141846312,8251.0,4058251.0,5305.0,Leilighet,Andel,2,52.0,56.0,1,2009,3,15106.0,62.0,10081.0,900044.0,1000000.0,,,,,,,,,,,,,,,,,,4058251.0,56.0,72468.76785714286,4261411.722199655,-0.04884840295097348
505,159902609,"Bygg01/Vinslottet - Særpreget 3-r m/ solrik markterrasse på ca. 70 kvm. 3,7 m takhøyde. Salg av kontrakt. Overt. Q1 2020","Bøkkerveien 6D, leilighet D204, 0579 Oslo",5450000.0,59.92731,10.7953825,https://www.finn.no/realestate/homes/ad.html?finnkode=159902609,,,,Leilighet,Eier (Selveier),2,59.2,62.2,2,2019,3,12000.0,,,,,D - mørkegrønn,,,,,,,,,,,,,,,,,5450000.0,62.2,87620.57877813504,4587073.951918103,0.17237327112377976
506,149838682,"MAJORSTUEN: Investeringsobjekt - Heis - 2 boligseksjoner i samme gård - Samlet leieinntekt for begge over kr. 1 500 000,","Neuberggata 20, 0367 Oslo",9950000.0,59.9276,10.7165,https://www.finn.no/realestate/homes/ad.html?finnkode=149838682,271522.0,10521848.0,7534.0,Leilighet,Eier (Selveier),6,118.0,118.0,1,1902,,529.0,131.0,71394.0,2217506.0,300326.0,,,,,,,,,,,,,,11370000.0,,,,10521848.0,118.0,89168.20338983051,7518034.019384127,0.33614918709194974
507,145804654,Fantastisk fjordutsikt på Mortensrud! Stor 3-roms leilighet med vestvendt terrasse | Garasjeplass,"Kantarellen terrasse 11, 1286 Oslo",2750000.0,59.848404,10.813112,https://www.finn.no/realestate/homes/ad.html?finnkode=145804654,15148.0,2954447.0,5449.0,Leilighet,Andel,2,76.0,93.0,2,1988,3,36680.0,101.0,47224.0,831848.0,189299.0,F - mørkegrønn,,,,Ja,,,,,,,,,,,,,2954447.0,93.0,31768.247311827956,6204879.867293614,-0.7420245649344235
508,159423911,"Unik, stor eiendom fra 2010-Smarthus m/solcelle- Solrikt og nydelig utsikt over Oslo- 7 sov. Mulighet for tomannsbolig","Hellerud Terrasse 12, 0672 Oslo",22000000.0,59.9122,10.8574,https://www.finn.no/realestate/homes/ad.html?finnkode=159423911,567222.0,22567222.0,,Enebolig,Eier (Selveier),7,369.0,422.0,3,2010,11,1287.0,471.0,,3052678.0,,B - gul,,,,,22448.0,,,,,,,,,,,,22567222.0,422.0,53476.82938388626,23485988.50880476,-0.03990551014971189
509,159090498,4 roms gjennomgående topp- og endeleilighet med 2 balkonger på Furulund,"SKOGBRYNET 39 D, 0283 Oslo",5500000.0,59.918373,10.64787,https://www.finn.no/realestate/homes/ad.html?finnkode=159090498,0.0,5580293.0,3839.0,Leilighet,Andel,3,84.0,84.0,3,1983,4,9736.0,,25358.0,1488333.0,80293.0,,,,,,,,,,,,,,,,,,5580293.0,84.0,66432.05952380953,5732144.372541029,-0.026848412788114118
511,159238363,Hel tomannsbolig beliggende i villastrøket Hasle/Frydenberg. Stor tomt som er meget pent opparbeidet og beplantet,"Haslevangen 11, 0579 Oslo",20000000.0,59.926407,10.792345,https://www.finn.no/realestate/homes/ad.html?finnkode=159238363,515122.0,20515122.0,,Tomannsbolig,Eier (Selveier),6,280.0,328.0,,1938,,2107.0,371.0,,3368992.0,,,,,,Ja,20564.0,,,,,,,,,,,,20515122.0,328.0,62546.10365853659,18548528.896944433,0.1007717915828863
512,159201930,"Splitter ny, delikat 4-roms endeleilighet i 7 etg. med sørvendt balkong på 10 kvm -Garasjeplass med ladestasjon -To bad","Lørenveien 61, 0585 Oslo",7400000.0,59.928905,10.79776,https://www.finn.no/realestate/homes/ad.html?finnkode=159201930,198700.0,7598700.0,3160.0,Leilighet,Eier (Selveier),3,86.0,86.0,7,2019,,9281.0,95.0,,,,B - mørkegrønn,,,,,,,,,,,,,,,,,7598700.0,86.0,88356.97674418605,5837196.704708271,0.26372651475119113
513,165896094,"Attraktiv 3-r med lekkert nytt kjøkken, god planløsning og solrik balkong med fin utsikt. Fjernvarme!","Rødtvetveien 35, 0955 Oslo",3200000.0,59.953,10.862,https://www.finn.no/realestate/homes/ad.html?finnkode=165896094,1032.0,3300593.0,3454.0,Leilighet,Andel,2,65.0,65.0,5,1963,3,4737.0,72.0,29140.0,805688.0,99561.0,F - mørkegrønn,,,,,,,,,,,,,,,,,3300593.0,65.0,50778.35384615385,4734147.21695224,-0.3606994591027384
515,158510916,"Frimurer""haven"" Bygdøy","CONRAD HEMSENS VEI 19 C, 0287 Oslo",3600000.0,59.90406,10.678317,https://www.finn.no/realestate/homes/ad.html?finnkode=158510916,15000.0,3823000.0,3800.0,Rekkehus,Andel,1,64.0,64.0,1,1984,,,,,3500000.0,208000.0,,,,,,,,,,,,70.0,,3755000.0,,,,3823000.0,64.0,59734.375,4681621.050868619,-0.2026089736308645
516,146744818,BO MED SJØUTSIKT PÅ BJØRVIKA - Ny 2-r selveier - Smarthus løsninger - Høy standard og sjelden sjanse -Ferdigstilt Q12020,"Operagata, 0191 Oslo",7000000.0,59.906525,10.759598,https://www.finn.no/realestate/homes/ad.html?finnkode=146744818,16672.0,7016672.0,1760.0,Leilighet,Eier (Selveier),1,41.0,44.0,2,,2,,50.6,,,,,,,,,,Eiet,,,,,,,,,,,7016672.0,44.0,159469.81818181818,3631097.729196209,0.6587540242560941
517,153143492,ADAMSTUEN - Nydelig klassisk 2R selveier med god planløsning - Flotte lysforhold - Solrik balkong - Stukkatur & rosetter,"Thereses gate 1A, 0358 Oslo",4400000.0,59.9322,10.7342,https://www.finn.no/realestate/homes/ad.html?finnkode=153143492,120342.0,4604074.0,3355.0,Leilighet,Eier (Selveier),1,51.0,51.0,3,1895,2,278.0,58.0,,1087820.0,83732.0,F - oransje,,,,,,,,,,,,,,,,,4604074.0,51.0,90275.96078431372,3998780.8917815527,0.14095202609917123
518,158124830,3-ROMS LEILIGHET MED BALKONG I ET BARNEVENNLIG OMRÅDE,"AMMERUDHELLINGA 72, 0959 Oslo",2490000.0,59.963795,10.877457,https://www.finn.no/realestate/homes/ad.html?finnkode=158124830,1360.0,2748255.0,5088.0,Leilighet,Andel,2,69.0,86.0,4,1970,3,56082.0,,60974.0,842221.0,256895.0,E - lysegrønn,,,901 02 309,,,,,,5088.0,,,,,,,23 31 59 90,2748255.0,86.0,31956.45348837209,5837196.704708271,-0.753284500463586
519,158127017,2-ROMS LEILIGHET MED STOR INNGLASSET BALKONG,"AMMERUDGRENDA 168, 0960 Oslo",2150000.0,59.965336,10.87938,https://www.finn.no/realestate/homes/ad.html?finnkode=158127017,1360.0,2306226.0,2985.0,Leilighet,Andel,1,29.0,42.0,9,1967,2,13162.0,,33145.0,442467.0,154866.0,E - lysegrønn,,,901 02 309,,,,,,2985.0,,,,,,,23 31 59 90,2306226.0,42.0,54910.142857142855,3526045.3970289677,-0.42456453658162374
520,147146027,Villa Fredly - Luksuriøs duplex i ett av byens flotteste bygg - Parkering - Må oppleves!,"Drammensveien 41, 0271 Oslo",17500000.0,59.913387,10.71272,https://www.finn.no/realestate/homes/ad.html?finnkode=147146027,453650.0,17953650.0,5853.0,Leilighet,Eier (Selveier),2,147.0,149.0,1,1907,4,1208.0,166.0,16086.0,2560199.0,,G - mørkegrønn,,,,,,,,,,,,,,,,,17953650.0,149.0,120494.29530201343,9146345.167976363,0.6744390725832581
522,158252853,"HARBITZALLÈEN: Ny, lys og luftig 4-roms hjørneleilighet - både balkong og stor terrasse - garasjeplass med EL-kontakt","Harbitzalléen H-501, 0275 Oslo",9950000.0,59.924603,10.672418,https://www.finn.no/realestate/homes/ad.html?finnkode=158252853,259872.0,10209872.0,,Leilighet,Eier (Selveier),3,96.0,99.0,5,,4,7000.0,,,,,C - oransje,,,,,,,,,,,,,,,,,10209872.0,99.0,103130.0202020202,6520036.863795337,0.4484750654903724
523,118567891,"MORTENSRUD - Stor og fin 4-roms på 113 kvm med vinterhage, balkong og garasjeplass i kjeller. Heis i bygget, varmtvann o","Kantarellen terrasse 34, 1286 Oslo",2890000.0,59.849606,10.812443,https://www.finn.no/realestate/homes/ad.html?finnkode=118567891,7960.0,3311731.0,9674.0,Leilighet,Andel,3,95.0,113.0,2,1990,,42301.0,122.0,18348.0,969904.0,413771.0,,,,,Ja,,,,,,,,,,,,,3311731.0,113.0,29307.353982300883,7255403.188966025,-0.784275445318551
525,158040737,"KLEMTSRUD - Meget eksklusiv, ny 2-mannsbolig i funkis stil under oppføring - store uteplasser - dobbel garasje","Enebakkveien 446, 1279 Oslo",7490000.0,59.83324,10.856745,https://www.finn.no/realestate/homes/ad.html?finnkode=158040737,202372.0,7692372.0,,Tomannsbolig,Eier (Selveier),,,174.0,,,6,1393.0,,,,,,,,,,,,,,,,,,,,,,7692372.0,174.0,44209.03448275862,10459499.320066875,-0.30728140284915106
526,158039598,"KLEMTSRUD - Meget eksklusiv, ny 2-mannsbolig i funkis stil under oppføring - store uteplasser - dobbel garasje","Enebakkveien 446, 1279 Oslo",7490000.0,59.83324,10.856745,https://www.finn.no/realestate/homes/ad.html?finnkode=158039598,202372.0,7692372.0,,Tomannsbolig,Eier (Selveier),,,174.4,,,6,1393.0,,,,,,,,,,,,,,,,,,,,,,7692372.0,174.4,44107.6376146789,10480509.786500324,-0.3092881329682502
527,150238655,"Lekker og innholdsrik 3-roms andelsleilighet med solrik balkong, rett ved T-banen","Frydenbergveien 50, 0575 Oslo",4790000.0,59.928658,10.790862,https://www.finn.no/realestate/homes/ad.html?finnkode=150238655,5132.0,4867742.0,4248.0,Leilighet,Andel,2,60.0,60.0,5,2008,,436.0,60.0,8696.0,,72610.0,,,,,,,,,,,,,,,,,,4867742.0,60.0,81129.03333333334,4471516.386534138,0.08490258708352982
529,157098094,Smakfull 3R endeleilighet | Solrik balkong med fin utsikt | 2 nye bad /wc | Garasjeplass | Heis  | Rolig,"Hovseterveien 68B, 0768 Oslo",4300000.0,59.9497,10.6531,https://www.finn.no/realestate/homes/ad.html?finnkode=157098094,7314.0,5003314.0,7064.0,Leilighet,Andel,2,77.0,77.0,4,1974,,1675.0,84.0,,1406479.0,696000.0,E - rød,,,,,,,,,,,,,,,,,5003314.0,77.0,64978.103896103894,5364461.209955686,-0.06969545131146582
531,157641047,"Helt ny, stilren 2-roms selveier i 7 etg m/østevndt balkong- Rask innflyttning. Felles takterasse.","Dronning Eufemias gate 65, 0194 Oslo",4600000.0,59.9066,10.7604,https://www.finn.no/realestate/homes/ad.html?finnkode=157641047,124706.0,4724706.0,2208.0,Leilighet,Eier (Selveier),1,36.0,41.0,7,2019,2,6248.0,47.0,,,,C - mørkegrønn,,,,,,,,,,,,,,,,,4724706.0,41.0,115236.73170731707,3473519.2309453473,0.30763706917729117
532,154798085,Lys og gjennomgående - 4 sov - To bad - Solrik balkong -  Kort vei til alt - Nyoppusset - Lave felleskostnader!,"Pilestredet 29 B, 0166 Oslo",7650000.0,59.91831,10.736351,https://www.finn.no/realestate/homes/ad.html?finnkode=154798085,208122.0,7858122.0,3303.0,Leilighet,Eier (Selveier),4,88.0,88.0,2,1988,5,887.0,98.0,4854.0,1071330.0,,D - rød,,,,,,,,,,,,,,,,,7858122.0,88.0,89296.84090909091,5942249.0368755115,0.2794599591442388
533,153829846,"Lekker klassisk 87 kvm hjørneleilighet m/vestvendt balkong -Nytt bad/kjøkken 14 - Felleskost. kr. 3 431,- -Barnevennlig!","Marcus Thranes gate 8, 0473 Oslo",5375000.0,59.932472,10.760276,https://www.finn.no/realestate/homes/ad.html?finnkode=153829846,15148.0,5983048.0,7602.0,Leilighet,Andel,3,87.0,87.0,2,1916,4,227.0,97.0,33065.0,1454893.0,592900.0,F - rød,,,,Ja,,,,,,,,,,,,,5983048.0,87.0,68770.66666666667,5889722.870791891,0.0157211913495523
534,157135334,FOSSUM TERRASSE - STOVNER - NYLIG OPPUSSET 3 ROMS I HØY 1 ETG. BALKONG MOT HYGGELIG GRØNTOMRÅDE. GARASJEPLASS. VV.INKL,"Tante  Ulrikkes vei 16b, 0984 Oslo",2590000.0,59.958977,10.920584,https://www.finn.no/realestate/homes/ad.html?finnkode=157135334,5260.0,3120102.0,5310.0,Leilighet,Andel,2,70.0,74.0,1,1971,,81067.0,81.0,,757870.0,524842.0,E - gul,,,,Ja,,,,,,,,,,,,,3120102.0,74.0,42163.54054054054,5206882.711704824,-0.5121156552132629
535,157000883,Pen 4-roms selveier i 5 etg med balkong - heis - sentral og attraktiv beliggenhet.,"Huitfeldts gate 3, 0253 Oslo",8400000.0,59.9149,10.7257,https://www.finn.no/realestate/homes/ad.html?finnkode=157000883,216222.0,8616222.0,4224.0,Leilighet,Eier (Selveier),3,96.0,96.0,5,1892,4,441.0,104.0,,1959339.0,,G - rød,,,959 62 483,,,,,,,,,,,,,,8616222.0,96.0,89752.3125,6362458.365544476,0.3032318674094512
536,156710355,Svært attraktiv studioleilighet over 2 plan fra 2002 | Solrik balkong | V.v og fyring inkl | Heis | Midt i sentrum!,"Skippergata 12B, 0152 Oslo",4080000.0,59.909225,10.746523,https://www.finn.no/realestate/homes/ad.html?finnkode=156710355,110700.0,4190700.0,3370.0,Leilighet,Eier (Selveier),1,42.0,42.0,7,2002,,252.0,47.0,17416.0,1115767.0,,D - mørkegrønn,,,,,,,,,,,,,,,,,4190700.0,42.0,99778.57142857143,3526045.3970289677,0.17269082558936688
537,156535448,"Særegen og gjennomført enebolig fra 2012, med to bad og påkostede materialvalg. Trafikkstille og markanært område.","Bekkenstenveien 38A, 0976 Oslo",6990000.0,59.95545,10.891205,https://www.finn.no/realestate/homes/ad.html?finnkode=156535448,189900.0,7179900.0,,Enebolig,Eier (Selveier),3,163.0,163.0,,2012,4,609.0,183.0,,1193778.0,,D - mørkegrønn,,,,Ja,13223.0,,,,,,,,,,,,7179900.0,163.0,44048.46625766871,9881711.49314705,-0.31940026942231015
538,156535499,"Innholdsrik, dels oppgradert enebolig 3 plan - Solrik tomt - Stedvis oppussingsbehov - Utleiemuligheter!","Bekkenstenveien 38B, 0976 Oslo",5990000.0,59.955326,10.891381,https://www.finn.no/realestate/homes/ad.html?finnkode=156535499,164900.0,6154900.0,,Enebolig,Eier (Selveier),4,143.0,143.0,,1918,6,931.0,183.0,,,,G - rød,,,,Ja,,,,,,,,,,,,,6154900.0,143.0,43041.25874125874,8831188.17147464,-0.36104105376855067
539,156467737,"Lilleaker Vest, Bygg A, UTLEID **, 3.etg, sydvendt hjørne leilighet, sjøutsikt-balkong, 2 bad, peis, heis, garasjeplass*","Carl Lundgrensvei 26, 0284 Oslo",7600000.0,59.923798,10.635192,https://www.finn.no/realestate/homes/ad.html?finnkode=156467737,202000.0,7802000.0,2694.0,Leilighet,Eier (Selveier),2,73.0,76.0,3,2019,3,,,,0.0,,C - oransje,,,,,,Eiet,,,,,,,,,,,7802000.0,76.0,102657.8947368421,5311935.043872066,0.3844239271718308
541,166245497,"Flott 3-roms med vestvendt og solrik balkong på 25m2, garasjeplass og utsikt. Velkommen.","Landingsveien 82, 0767 Oslo",4700000.0,59.952324,10.651605,https://www.finn.no/realestate/homes/ad.html?finnkode=166245497,15257.0,4776257.0,3387.0,Leilighet,Andel,2,74.0,89.0,3,1974,,57614.0,95.0,9690.0,1280136.0,61000.0,F - rød,,,,Ja,,,,,,,,,,,,,4776257.0,89.0,53665.808988764045,5994775.202959132,-0.22723110499227772
542,156192655,"Oslos mest attraktive gate - Kjellerlokale med kjøkken, bad og toalett - Gode uteleiemuligheter/egen virksomhet","Oscars gate 61, 0256 Oslo",4800000.0,59.91845,10.720376,https://www.finn.no/realestate/homes/ad.html?finnkode=156192655,126250.0,4926250.0,5067.0,Kontor,Eier (Selveier),,,162.0,,1895,4,968.0,190.0,,2793792.0,,,,,,,,,,,,,,,,,,,4926250.0,162.0,30408.95061728395,9829185.32706343,-0.6907780050087098
543,156031586,"Byvilla med parkmessig opparbeidet hage på 1168 m². Usedvanlig gjennomført, påbygget og innholdsrik. Trippel garasje.","Nordraaks gate 25, 0260 Oslo",75000000.0,59.923817,10.710155,https://www.finn.no/realestate/homes/ad.html?finnkode=156031586,1890122.0,76890122.0,,Enebolig,Eier (Selveier),5,488.0,600.0,,1924,,1168.0,686.0,,7620338.0,,G - mørkegrønn,,,,Ja,29317.0,,,,,,,,,,,,76890122.0,600.0,128150.20333333334,32835646.071689215,0.8508627199642085
